created_at,q1,q2,q3,mean,stdev
2022-01-20 15:00:00,0.4610491245985031,0.5441649556159973,0.5915930271148682,0.5275498,0.15089542
2022-01-20 15:01:00,0.10473422706127167,0.2573920786380768,0.3349716365337372,0.23276962,0.18120651
2022-01-20 15:02:00,0.09821560978889465,0.16123542189598083,0.25646302103996277,0.17469876,0.13970779
2022-01-20 15:03:00,0.1928010918200016,0.2799179255962372,0.34392012655735016,0.28992885,0.12900074
2022-01-20 15:04:00,0.17846467345952988,0.2573148012161255,0.3873635232448578,0.27435997,0.16347632
2022-01-20 15:05:00,0.18914926424622536,0.31848597526550293,0.4137445464730263,0.31943953,0.16680999
2022-01-20 15:06:00,0.1358964964747429,0.3306698799133301,0.4508296847343445,0.31152207,0.18334611
2022-01-20 15:07:00,0.11217091232538223,0.19967101514339447,0.25738099217414856,0.1894296,0.108265184
2022-01-20 15:08:00,0.25951847434043884,0.38911500573158264,0.45555417239665985,0.35015064,0.16214947
2022-01-20 15:09:00,0.1828211322426796,0.2978304326534271,0.4794691950082779,0.33059552,0.20764695
2022-01-20 15:10:00,0.2856905311346054,0.3836599290370941,0.46751661598682404,0.38051525,0.1335479
2022-01-20 15:11:00,0.2950497269630432,0.44082117080688477,0.5383515954017639,0.4155082,0.17611803
2022-01-20 15:12:00,0.23997577652335167,0.3230848163366318,0.45451783388853073,0.35636005,0.17530857
2022-01-20 15:13:00,0.25793833285570145,0.42367739975452423,0.5630834102630615,0.39925635,0.22447619
2022-01-20 15:14:00,0.1331704631447792,0.3485400378704071,0.523330569267273,0.33635557,0.22193791
2022-01-20 15:15:00,0.2581632435321808,0.38881123065948486,0.4957324042916298,0.36740747,0.16737588
2022-01-20 15:16:00,0.3210800588130951,0.4201304614543915,0.611897885799408,0.43889967,0.14708944
2022-01-20 15:17:00,0.2162228599190712,0.35472628474235535,0.45213501155376434,0.33565834,0.2065513
2022-01-20 15:18:00,0.19754403084516525,0.300755575299263,0.43804269284009933,0.31494015,0.17695104
2022-01-20 15:19:00,0.20005718991160393,0.34604446589946747,0.4462648555636406,0.3313036,0.17202365
2022-01-20 15:20:00,0.2207900807261467,0.32043224573135376,0.4387846142053604,0.32997882,0.15816633
2022-01-20 15:21:00,0.23741210252046585,0.35189566016197205,0.45880481600761414,0.35627502,0.16025512
2022-01-20 15:22:00,0.29399338364601135,0.39349305629730225,0.5287859439849854,0.40795267,0.15958312
2022-01-20 15:23:00,0.2162112072110176,0.32866930961608887,0.4307118207216263,0.33768612,0.17689274
2022-01-20 15:24:00,0.2635556310415268,0.36748409271240234,0.49192939698696136,0.4025311,0.20278883
2022-01-20 15:25:00,0.25393711775541306,0.37088535726070404,0.48373620212078094,0.3743142,0.19159943
2022-01-20 15:26:00,0.26706513017416,0.37775199115276337,0.48580069839954376,0.38060367,0.15619445
2022-01-20 15:27:00,0.30726999044418335,0.36064571142196655,0.46678686141967773,0.38331908,0.12022117
2022-01-20 15:28:00,0.23982196301221848,0.3938673883676529,0.5137494504451752,0.3806861,0.1777798
2022-01-20 15:29:00,0.006123030558228493,0.08892311155796051,0.2085825428366661,0.12280171,0.181846
2022-01-20 15:30:00,0.2893145680427551,0.3664591610431671,0.43467196822166443,0.35612088,0.1678763
