created_at,text,author_id,username,like_count,retweet_count
2022-12-24 03:04:51,だしたー！雪で疲れた身体にフースーヤと霜降り明星で吹っ飛んだからまたお願いします！ #霜降り明星ANN,796727649624166400,eight17ts,0,0
2022-12-24 03:04:21,フースーヤ、トークも面白いし霜降りとの絡みも貴重すぎるので次はマジでトーク回見たいす.......！ #霜降り明星ann,1273557299848597505,siy92913,3,0
2022-12-24 03:03:55,お疲れ様でした〜 #霜降り明星ANN,1526451772952576000,OMLZhv1eifVkrDL,0,0
2022-12-24 03:02:52,年末フースーヤ単独配信あります✌ #霜降り明星ann https://t.co/E4URDcjaXD,1273557299848597505,siy92913,3,0
2022-12-24 03:02:21,ギャクリレーほんまに恒例行事になって欲しいwwwwwえぐいwwwww今年も最高でした……つかれた……完全にクリスマスプレゼントでした……お正月潰されまくったけどハッピーニューイヤ〜🎶  #霜降り明星ANN 差し歯のMC,830967355,Strange_plan,2,0
2022-12-24 03:02:13,笑いすぎてあっという間の２時間だったー！フースーヤまた来年！ お疲れ様でした〜！  #霜降り明星ANN,1196067503111192577,fleur_olivier_,5,0
2022-12-24 03:02:11,また一年後も聴きたい！   #霜降り明星ANN,1360301665752997889,ichigatsu___31,0,0
2022-12-24 03:02:07,だしたー(超久しぶり)  #霜降り明星ANN,1387631085882810368,smfr_29,1,0
2022-12-24 03:01:57,今年も沢山笑わせてもらいました 皆さんお疲れ様でした  来年も楽しみにしてます。  #霜降り明星ANN,1571721243619127297,ohisama_kai,0,0
2022-12-24 03:01:57,フースーヤあざした！笑いすぎました そして霜降り明星ANN今年も1年間お疲れ様でした！ 来年からも最高のラジオをよろしくお願いします💪 #霜降り明星ANN,1528971593380073472,two_gyaku,11,0
2022-12-24 03:01:50,霜降り明星のおふたり、 フースーヤのおふたり、 スタッフのみなさん、 リスナーのみなさん、 お疲れさまでした🍀 ずっと明るくて楽しくて1年の締めくくりにふさわしいギャグ会でした #霜降り明星ANN,118058199,sakipiyo,1,0
2022-12-24 03:01:50,あっという間の2時間だったな。最初の30分はM-1の話とかもあったけど、あとは良い意味で中身がなかったな。頭空っぽにして楽しく聴けたな。ギャグリレーも108個ちゃんと出来て本当に良かった。  霜降り明星のお二人、フースーヤのお二人、スタッフの皆さんお疲れ様でした。  #霜降り明星ANN,451840274,yohei201211,0,0
2022-12-24 03:01:44,フースーヤ最高に笑った！また来年！ だしたー #霜降り明星ANN,1046695027848634368,inuysm,0,0
2022-12-24 03:01:40,フースーヤ回聴いたらもうその年は仕事納めでいいと思う😂   #霜降り明星ANN,1079284593746796544,nacchin_ss,6,0
2022-12-24 03:01:38,#霜降り明星ANN 最高ラジオ,1368210782375219202,cnssml,0,0
2022-12-24 03:01:32,めちゃくちゃ楽しかった☺お疲れ様でした！　 #霜降り明星ann,1457756113928359936,wani_621,4,0
2022-12-24 03:01:20,ﾀﾞｼﾀ-  #霜降り明星ANN,1302836604617121794,yumiya_uchitai,0,0
2022-12-24 03:01:15,目覚めてもうたわ！だした〜  #霜降り明星ANN #フースーヤ,1466599123839520769,AndPeacej,0,0
2022-12-24 03:01:14,脳溶けました！！だした〜！！！ #霜降り明星ANN,1273557299848597505,siy92913,3,0
2022-12-24 03:01:13,だしてぃ〜  #霜降り明星ANN,815914108411265024,zzz_8192,0,0
2022-12-24 03:01:05,だした〜また来年！！！   #霜降り明星ANN,4812998608,ahonokonomago,0,0
2022-12-24 03:00:57,だしたー #霜降り明星ANN,1072777654288302081,ZQjKakpn5dPfF8e,1,0
2022-12-24 03:00:54,いや〜おもろすぎて息できんかったw お疲れ様でした！  #霜降り明星ANN,1364449715371134980,Iue2Vp,0,0
2022-12-24 03:00:53,皆様、お疲れ様でした✨ また来年も是非！  #霜降り明星ANN,1276524170164068353,UmichealU,16,0
2022-12-24 03:00:52,やっぱりギャグ合戦となった年一ゲスト｢フースーヤ｣さん 面白くてずっと笑ってたけど何も覚えてない🤯 この3人を捌いた粗品さん、お疲れ様でした！👏 M-1の話も聞けて良かった。井口さんとのシンパイ賞も楽しみ！ 今週もありがとうございましたー ｱｰﾝ前乗り完璧ー！ﾖｲｼｮｰ! #霜降り明星ann,1441346857410580484,ThinkShinku,3,0
2022-12-24 03:00:50,脳みそ壊された もう1年終わりか…また来年！ だしたー #霜降り明星ANN,1492751834913845248,Em_chord7th,0,0
2022-12-24 03:00:48,ほんとあっという間すぎた！！霜降り明星×フースーヤ最高！！！❤️‍🔥❤️‍🔥❤️‍🔥 だしてぃ！！！！！ これで年忘れ、と行きたいところだけど12/30にフースーヤ単独あります！！！！！！！！ギャグリレーで腹ちぎれた皆さん是非配信で！！！！！！！！！ https://t.co/2AkrhBdcZH   #霜降り明星ANN https://t.co/8CMQ8eegsw,1216695150585344000,shimofsyplanet,2,0
2022-12-24 03:00:47,#霜降り明星ANN 寝なあかんから目瞑ってたのに睡蓮花の花火パンパンパパンパンで声出して笑ってもうた･ ･ お正月潰してるらへんでちょいちょい寝てもうたから聞き直します💤💤,1472786182581125123,m2vhq,0,0
2022-12-24 03:00:46,#霜降り明星ANN フースーヤ！ありがとうございました〜 お疲れ様でした〜,1101403872172531712,Syomo2kouchi,3,0
2022-12-24 03:00:42,108つおめでとう お正月をっ 潰そっ🎶 #霜降り明星ANN,718322882561056768,meshiikido,0,0
2022-12-24 03:00:41,年内ラストはやっぱフースーヤだな！ 最高に笑いましたわ だしたー  #霜降り明星ANN,773570007850713088,46tsubame,4,0
2022-12-24 03:00:37,お疲れ様でした✨ なんかもう、色んなことどぉーでもよくなっちゃう放送でした！wwwwフースーヤのお2人ありがとう〜〜〜〜🥰💕 だしたー #霜降り明星ANN,125079919,tobiragood,0,0
2022-12-24 03:00:37,だしたー  #霜降り明星ann,857920779295510528,kgtpdwpmpwt,0,0
2022-12-24 03:00:32,無事脳ミソ溶かされましたw うわぁまた来年かぁ。 なんか、感慨深い。 来年これ聴けるまで頑張ろ。 だしt  #霜降り明星ANN,1212567945735368705,jyaianikuta19,0,0
2022-12-24 03:00:31,おもしろすぎて一瞬で終わった…フースーヤの単独もいつも一瞬で終わるもんね…さみしい… #霜降り明星ANN,1233350907414208512,iam7230630,1,0
2022-12-24 03:00:31,フースーヤ×霜降り明星面白すぎ！おかげで良い年を迎えれそうです。だしてぃ〜 #霜降り明星ANN,1384826558494375938,RN_Mars_bro,8,0
2022-12-24 03:00:31,楽しかった〜！あっという間〜！ （実は 途中 寝落ちしちゃって 記憶ないです😭 知らん間にフースーヤ登場してた💧 radikoでもう1回聴き直します💧） 無理してでも リアタイしてよかった🤣 ラッパ寿司 が1番好き🍣  #霜降り明星ann,1378623201639493634,kapu_ri_sweat,3,0
2022-12-24 03:00:28,お疲れ様でした！　トークにギャグにギャグリレーと2時間が爆速で過ぎて行ったなぁ。無事に年越しできそう。  フースーヤのお二人、また来年来てください！！  #霜降り明星ANN,373649971,ringomaka,0,0
2022-12-24 03:00:28,#霜降り明星ANN 来年はかなで説w 今年もあと1週間！ 2023も頑張ろう！あざしたー,1011865909609181184,katchann2018,0,0
2022-12-24 03:00:25,お疲れ様でした！ #霜降り明星ANN,1000640943291154432,agagag_agnes,1,0
2022-12-24 03:00:22,お疲れ様でした！ ギャグリレーまた来年！ #霜降り明星ANN,874221187512942592,FridayKessen,0,0
2022-12-24 03:00:20,むっちゃ笑ったわ笑笑 お疲れ様でしたー！！！ #霜降り明星ann,1500738048405164038,makongoro_mcu,0,0
2022-12-24 03:00:18,笑い過ぎてずっと脇腹痛かった フースーヤ最高だ 1年間お疲れ様でした〜  #霜降り明星ANN,1568194800041742342,kiyoshiz1126816,4,0
2022-12-24 03:00:18,楽しかった〜 フースーヤまた一年後。 あざしたー。 #霜降り明星ANN,1529628870,Kobu_kuro5296,0,0
2022-12-24 03:00:18,お疲れ様でした！  #霜降り明星ANN,1105450492191076352,ryorou_radio,2,0
2022-12-24 03:00:17,結局二時間ずっと聞いちゃった大好きなフースーヤ回来年も‼️ #霜降り明星ANN,1109459422844055552,suwa_shii,1,0
2022-12-24 03:00:16,だしてぃーー フースーヤ、最高でした！！！ #霜降り明星ANN,1541788522406785025,FroudesuYousei,0,0
2022-12-24 03:00:16,@xxx お疲れ様でした～！！！！  #霜降り明星ANN,2426997625,j0924s0929,0,0
2022-12-24 03:00:15,【 🌟告知🌟 】  ■ フースーヤチャンネル(YouTube) ［ https://t.co/DHEISfoRnV ］  ■ 劇場チケット ［ https://t.co/Xu6iGhhgPo ］  ■ 配信チケット ［ https://t.co/L0syA9DjMd ］  ■ 公演/出演スケジュールサイト ［ https://t.co/MaET68AlKS ］  #霜降り明星ANN  #フースーヤ https://t.co/dNGjb5hrfD,1356991496793116673,fsy_info,7,3
2022-12-24 03:00:15,だしたー #霜降り明星ANN,1047460101613703169,gatai822_genaka,0,0
2022-12-24 03:00:15,オツカレサマデシタ〜！  #霜降り明星ANN,1263818700949385217,offside_again,0,0
2022-12-24 03:00:12,毎年恒例フースーヤでお願いします！！！！！最高でした！！！だしてぃ！！！！ #霜降り明星ANN,1190979381927145472,chanefun__,1,0
2022-12-24 03:00:12,今年も最高やった〜あざした  #霜降り明星ANN,936597280777367552,_____ssm__,0,0
2022-12-24 03:00:09,明日絶対TFしよ #霜降り明星ANN,1103805835300368384,hnnchang,0,0
2022-12-24 03:00:07,だしたー #霜降り明星ANN,743710982568980480,kun_oco,0,0
2022-12-24 03:00:05,108つ(以上)ありがとうございましたギャグ楽しかった！！お疲れ様でした！ #霜降り明星ANN,4328004630,ponume_ri,0,0
2022-12-24 03:00:04,だしたー　スペシャルウィーク最高でした　#霜降り明星ANN,1576476193943347201,radramasan,0,0
2022-12-24 03:00:04,できるだけコーナーやるみたいなこと言っていた気がするけど今回はそれどころではなかったという  #霜降り明星ANN,227730601,aguafiestas0070,0,0
