created_at,text,author_id,username
2022-12-16 03:00:47,R1はジョイマンが前説だったんですね☆岡村さん、来週までにチーズ牛丼食べてくるかな〜(笑) 最後にワールドカップを見て努力してる小学生の子⚽を見かけた、岡村さんのいい話が👏✨  来週の岡-1グランプリ楽しみにしてますね〜🎶 #ナインティナインANN #岡村隆史 #矢部浩之 #ナイナイ #ナイナイ岡村 https://t.co/YEKsSU2mPt,3250409983,4dGtpXu8146rVb
2022-12-16 03:00:43,わ～わ～言うとります！ お時間です！ さようなら！  お疲れ様でした😀 今週も、楽しかったです。 来週の岡-1楽しみにしています😀 #ナインティナインANN,3319921063,1017Kumiko
2022-12-16 03:00:41,オジサンです、じゃなかった、お時間です🤔⁉️ #ナインティナインANN,1420814177522700292,namechan2021
2022-12-16 03:00:41,わーわー言うとります  お時間です  さようなら  ナインティナインのオールナイトニッポン‼︎  また来週〜  またね〜  #ナインティナインANN https://t.co/jvRkorCyCu,798386249228697600,reizeruda
2022-12-16 03:00:40,わーわー、お疲れ様でした。#ナインティナインANN,1477524595502886912,gorigaoooh
2022-12-16 03:00:30,わーわー言うとります　お時間です　さようなら　みなさんおやすみなサイ☆　TLお騒がせしました～！ #99ann  #ナインティナインANN,119325384,star_daichi
2022-12-16 03:00:19,チャレンジと挑戦は大事👍 #ナインティナインANN,1422096812979015682,starliner9305
2022-12-16 03:00:15,わーわー言うとります お時間です さようなら　 #ナインティナインANN,3699007158,7yellowgreen1
2022-12-16 03:00:10,わーわー言うとります！ お時間です！ さようなら！！  #ナインティナインANN,110053803,tomomigaoka1117
2022-12-16 03:00:10,寝落ちしちゃった💦 明日また聴きます🤗 おやすみなさい😴 #ナインティナインANN,1231458127339388929,kUn97RYoKnuBFaO
2022-12-16 03:00:08,わーわー言うとります お時間です さようなら #ナインティナインANN,784321230,503227
2022-12-16 03:00:08,矢部「わーわー言うとおります！」 岡村「お時間です！」 矢部・岡村「「さようなら！！」」 来週はスペシャルウィークです  #radiko #stvradio #ナインティナインANN,135194443,higashi1048
2022-12-16 03:00:07,お疲れさまでした。 #ナインティナインANN,381646091,byousin_
2022-12-16 03:00:05,わーわー言うとります お時間です さようなら #ナインティナインANN,1095308193238999045,henken_freeter
2022-12-16 03:00:02,わーわー言うとります お時間ですさようなら！  チャレンジ、がキーワードの2時間だった気がする！ リスナーの皆様お疲れ様でした！ #ナインティナインANN,1418595483740565505,j_iyon
2022-12-16 02:59:53,わーわー言うとります。 お時間です。 さようなら👋  #ナインティナインANN,1225681337815683072,rentanokami
2022-12-16 02:59:52,わーわー言うとります。岡村隆史絶賛！「祖父との会話は宝物。そんな素敵なミステリー」お時間です。さようなら。 #jolf #radiko #ナインティナインANN https://t.co/zQwqzVZT66,121164287,kabachang
2022-12-16 02:59:48,わーわー言うとります お時間です、さようなら  お疲れ様でしたー。 #ナインティナインANN,1261230456244072454,RN_takechoaaaa
2022-12-16 02:59:43,｢わーわー言うとります｣ ｢お時間です｣ ｢｢さようなら｣｣  #ナインティナインANN,829711584813461505,rollin69s
2022-12-16 02:59:35,わーわー言うとります。お時間です。さようなら。 #ナインティナインann #99ann,277300412,yoshi_yosi
2022-12-16 02:59:34,わーわー言うとります。お時間です。 さようなら。 #ナインティナインANN,728283536470380544,polyushitako
2022-12-16 02:59:33,わーわー言うとります お時間です さようなら #ナインティナインANN,253126213,skn_j
2022-12-16 02:59:33,ありがたくも明日も休み🙂 今夜は仕事を心配する事無く最後まで聴けて良かった。 来週こそ最後まで聴きたいのだけれどね。  俺の今夜のツイートは昔話ばかりなのを恥じる😣  金曜日、みなさん無事故でケガ無くご安全に。 わーわーいうとります。お時間です😆 #ナインティナインANN,1302886848008658945,V9UnjuFshU74aeb
2022-12-16 02:59:24,わーわーいうとります お時間です さようなら お疲れ様でした #ナインティナインANN,1185529054033661953,mogumog70018947
2022-12-16 02:59:23,ヒーヒー言うております  #ナインティナインANN,727870597682712576,onkoh_ando
2022-12-16 02:59:20,わーわーいうとります お時間です さようなら  #ナインティナインANN,135045360,sukesankaku46
