created_at,q1,q2,q3,mean,stdev
2022-01-17 13:00:00,0.17729820311069489,0.17729820311069489,0.17729820311069489,0.17729820311069489,0.0
2022-01-17 13:01:00,0.018898365553468466,0.1403512805700302,0.25082878023386,0.16368559002876282,0.1983964741230011
2022-01-17 13:02:00,0.26262396574020386,0.32221856713294983,0.37983718514442444,0.33492007851600647,0.12887252867221832
2022-01-17 13:03:00,0.3206469714641571,0.4237968325614929,0.512776255607605,0.4155941307544708,0.13401246070861816
2022-01-17 13:04:00,0.26616552472114563,0.34582847356796265,0.4619399830698967,0.36820316314697266,0.16310743987560272
2022-01-17 13:05:00,0.26017972081899643,0.3733275532722473,0.4217457249760628,0.3461637794971466,0.12952734529972076
2022-01-17 13:06:00,0.20299594104290009,0.29644036293029785,0.3961501866579056,0.3175109326839447,0.1620875746011734
2022-01-17 13:07:00,0.27749480307102203,0.3899000436067581,0.4471292644739151,0.390905499458313,0.13426513969898224
2022-01-17 13:08:00,0.17342664301395416,0.31094279885292053,0.36796775460243225,0.2855429947376251,0.1663852035999298
2022-01-17 13:09:00,0.31363193690776825,0.3771402835845947,0.43235626071691513,0.366077721118927,0.1371205747127533
2022-01-17 13:10:00,0.15697994083166122,0.25572746992111206,0.3785737156867981,0.28292882442474365,0.16128553450107574
2022-01-17 13:11:00,0.2121020369231701,0.34839220345020294,0.4917858839035034,0.34458252787590027,0.19460256397724152
2022-01-17 13:12:00,0.1811358965933323,0.3898814618587494,0.5525849908590317,0.37621283531188965,0.22744354605674744
2022-01-17 13:13:00,0.2754790335893631,0.39395685493946075,0.5031711906194687,0.39337778091430664,0.14823579788208008
2022-01-17 13:14:00,0.19175229966640472,0.36421357095241547,0.4940705820918083,0.3417300581932068,0.197249636054039
2022-01-17 13:15:00,0.18039916083216667,0.2988665699958801,0.42085395008325577,0.3092398941516876,0.17968417704105377
2022-01-17 13:16:00,0.16134615242481232,0.28439223766326904,0.4537024348974228,0.3048885762691498,0.2093399316072464
2022-01-17 13:17:00,0.2682833671569824,0.39216163754463196,0.5094626545906067,0.39329543709754944,0.15358315408229828
2022-01-17 13:18:00,0.18598642200231552,0.36249490082263947,0.4498869255185127,0.3267262876033783,0.17755527794361115
2022-01-17 13:19:00,0.2087339460849762,0.3471478819847107,0.4432096481323242,0.33290737867355347,0.13574457168579102
2022-01-17 13:20:00,0.23619842529296875,0.27391286194324493,0.344167523086071,0.3141879141330719,0.1292020082473755
2022-01-17 13:21:00,0.2475280910730362,0.41359981894493103,0.5022893249988556,0.38213902711868286,0.16926926374435425
2022-01-17 13:22:00,0.08091110177338123,0.129916213452816,0.20120713487267494,0.14860983192920685,0.07336018979549408
2022-01-17 13:23:00,0.09694286435842514,0.2131139487028122,0.3996608406305313,0.27126994729042053,0.22543764114379883
2022-01-17 13:24:00,0.1598035804927349,0.30174799263477325,0.5151746273040771,0.3727416694164276,0.28996044397354126
2022-01-17 13:25:00,0.12557189166545868,0.2730342894792557,0.41597528010606766,0.372385710477829,0.32243096828460693
2022-01-17 13:26:00,0.1751420646905899,0.23446588218212128,0.34986691176891327,0.2679862082004547,0.19731396436691284
2022-01-17 13:27:00,0.29439016431570053,0.3598529100418091,0.43669410049915314,0.3679463863372803,0.07493266463279724
