created_at,q1,q2,q3,mean,stdev
2023-01-22 01:00:00,0.143436461687088,0.3725714087486267,1.0000001192092896,0.49827734,0.3974327
2023-01-22 01:01:00,0.09523878246545792,0.2373940348625183,0.395619198679924,0.2985875,0.28994024
2023-01-22 01:02:00,0.13182809948921204,0.2539379298686981,0.40121033787727356,0.2827283,0.21096496
2023-01-22 01:03:00,0.18664565682411194,0.29793423414230347,0.42422056198120117,0.3113424,0.17960921
2023-01-22 01:04:00,0.2384694367647171,0.3535774052143097,0.4727485924959183,0.36583582,0.1950003
2023-01-22 01:05:00,0.21491210162639618,0.3306864798069,0.45138123631477356,0.33641237,0.17815012
2023-01-22 01:06:00,0.2079445719718933,0.31987500190734863,0.42381905019283295,0.3251433,0.17877878
2023-01-22 01:07:00,0.18738031387329102,0.29287371039390564,0.41029202938079834,0.31001303,0.18543914
2023-01-22 01:08:00,0.17091681063175201,0.29839685559272766,0.44199831783771515,0.32657382,0.21619044
2023-01-22 01:09:00,0.0974736288189888,0.24802266061306,0.4564148783683777,0.29221216,0.25174916
2023-01-22 01:10:00,0.12572680786252022,0.28477412462234497,0.457171194255352,0.30498344,0.23051818
2023-01-22 01:11:00,0.12270518392324448,0.2580457627773285,0.4112132415175438,0.27632087,0.21141928
2023-01-22 01:12:00,0.11146380007266998,0.24963998049497604,0.4044053256511688,0.27112576,0.22011958
2023-01-22 01:13:00,0.09553547948598862,0.2260492444038391,0.38992322236299515,0.25260475,0.22603895
2023-01-22 01:14:00,0.08781103417277336,0.1992623656988144,0.33115293830633163,0.22584169,0.20041771
2023-01-22 01:15:00,0.13510829582810402,0.2604357451200485,0.38612041622400284,0.26983586,0.18656276
2023-01-22 01:16:00,0.13252466917037964,0.26727499067783356,0.4061207249760628,0.2755892,0.19320449
2023-01-22 01:17:00,0.15707342326641083,0.2658766508102417,0.3856934458017349,0.27884853,0.1696657
2023-01-22 01:18:00,0.2174561619758606,0.3913390040397644,0.5381951928138733,0.3784023,0.19785437
2023-01-22 01:19:00,0.28804051876068115,0.40047934651374817,0.5119715929031372,0.40451834,0.165206
2023-01-22 01:20:00,0.2033161036670208,0.32186606526374817,0.44276176393032074,0.32862067,0.17155896
2023-01-22 01:21:00,0.18641812354326248,0.2926667332649231,0.4006822407245636,0.30083996,0.1688706
2023-01-22 01:22:00,0.18544966727495193,0.302720308303833,0.41694919019937515,0.30974406,0.17524235
2023-01-22 01:23:00,0.1615828573703766,0.26254628598690033,0.39796967804431915,0.29119837,0.18013744
2023-01-22 01:24:00,0.21169625967741013,0.32850387692451477,0.4505489766597748,0.33718202,0.17293018
2023-01-22 01:25:00,0.17671075463294983,0.3017806112766266,0.420139342546463,0.30205455,0.17595854
2023-01-22 01:26:00,0.1693180501461029,0.2876439094543457,0.41646990180015564,0.2975483,0.17460193
2023-01-22 01:27:00,0.2003987617790699,0.3195245712995529,0.4397728890180588,0.31850964,0.16969018
2023-01-22 01:28:00,0.1773594468832016,0.286711186170578,0.4135229140520096,0.30091932,0.17235942
2023-01-22 01:29:00,0.23044798150658607,0.34658730030059814,0.46486034989356995,0.34937567,0.17424475
2023-01-22 01:30:00,0.20824742317199707,0.33619505167007446,0.45138633251190186,0.33495608,0.1815296
2023-01-22 01:31:00,0.20905444398522377,0.33139172196388245,0.4411730170249939,0.3246364,0.17151994
2023-01-22 01:32:00,0.23733960464596748,0.34000205993652344,0.46285029500722885,0.3530189,0.16697833
2023-01-22 01:33:00,0.24472366645932198,0.35369086265563965,0.46891865134239197,0.35796586,0.17093089
2023-01-22 01:34:00,0.1578940562903881,0.2797941118478775,0.44111713767051697,0.3265217,0.22669937
2023-01-22 01:35:00,0.15346423164010048,0.27134527266025543,0.509295791387558,0.34302458,0.24599735
2023-01-22 01:36:00,0.22932952642440796,0.3660726547241211,0.5110825896263123,0.3830419,0.19614387
2023-01-22 01:37:00,0.22741520777344704,0.34517577290534973,0.47413745522499084,0.35281187,0.17946835
2023-01-22 01:38:00,0.22027096152305603,0.35737669467926025,0.475747287273407,0.35404143,0.17532693
2023-01-22 01:39:00,0.07440563291311264,0.20104876160621643,0.33186373114585876,0.2241937,0.20940876
2023-01-22 01:40:00,0.07700617238879204,0.18894216418266296,0.32910752296447754,0.22306481,0.2039219
2023-01-22 01:41:00,0.09108193218708038,0.2106870859861374,0.3525811433792114,0.23204519,0.18733199
2023-01-22 01:42:00,0.15757756680250168,0.26458579301834106,0.3869878351688385,0.28304738,0.16936639
2023-01-22 01:43:00,0.1426335871219635,0.2874259054660797,0.4290643036365509,0.29583094,0.2003056
2023-01-22 01:44:00,0.17518500238656998,0.2677839696407318,0.42014452815055847,0.3065061,0.18949372
2023-01-22 01:45:00,0.25516805052757263,0.3730030357837677,0.48815181851387024,0.35724267,0.17597832
2023-01-22 01:46:00,0.24421721324324608,0.485562801361084,0.6465700715780258,0.44699425,0.21837215
