created_at,text
2023-01-15 10:00:00,おはようございます
2023-01-15 10:00:01,安住さん中澤さんスタッフのみなさんおはようございますそして安住さんおかえりなさい
2023-01-15 10:00:01,
2023-01-15 10:00:01,さぁnichiten安住の年始まりですね今年も一年小毒吐きと苦笑いの日曜の朝楽しませていただきますww
2023-01-15 10:00:01,局長待遇大復活祭おはようございます
2023-01-15 10:00:01,おはようございます
2023-01-15 10:00:02,おはようございます定期amp強制
2023-01-15 10:00:02,からの安住紳一郎の日曜天国なう
2023-01-15 10:00:03,ズンハッハズンハッズンハッハズンハッズンハッハズンハッ
2023-01-15 10:00:04,おはようござざます
2023-01-15 10:00:05,おはようございます
2023-01-15 10:00:06,おはようございます
2023-01-15 10:00:06,安住アナ中澤さん日天スタッフの皆さんおはようございます
2023-01-15 10:00:06,
2023-01-15 10:00:09,おはようございます
2023-01-15 10:00:10,おはようございます
2023-01-15 10:00:11,
2023-01-15 10:00:11,よつ葉乳業様おはようございます
2023-01-15 10:00:14,自粛期間の時と同じようにリアタイ復活します
2023-01-15 10:00:18,
2023-01-15 10:00:20,おはようございます
2023-01-15 10:00:20,テンテレンテテテンテレンテテテンテレンテンテレン
2023-01-15 10:00:21,安住紳一郎の日曜天国ラジオ
2023-01-15 10:00:22,おはようございますにちです
2023-01-15 10:00:23,おはようございます局長明けましておめでとうございます
2023-01-15 10:00:25,おはようございます
2023-01-15 10:00:25,おはようございます
2023-01-15 10:00:25,おはようございます安住氏おかえりなさい
2023-01-15 10:00:25,コロナ明けの局長待遇おかえりなさい
2023-01-15 10:00:26,おはようございますおかえりなさいあけましておめでとうございます
2023-01-15 10:00:27,おはようございます
2023-01-15 10:00:29,おはようございます
2023-01-15 10:00:31,おはよございます安住さん中澤さん無事復帰されてよかったです
2023-01-15 10:00:32,安住紳一郎の日曜天国ラジオ
2023-01-15 10:00:32,みなさんおはようございます
2023-01-15 10:00:35,おはようございます
2023-01-15 10:00:36,
2023-01-15 10:00:36,おかえり局長待遇
2023-01-15 10:00:37,おはようございます
2023-01-15 10:00:40,安住さん中澤さんおはようございます
2023-01-15 10:00:41,おはようございますお帰りなさい私たちの王様
2023-01-15 10:00:42,
2023-01-15 10:00:43,鼻声
2023-01-15 10:00:44,おはようございます
