created_at,text,author_id,username,like_count,retweet_count
2023-01-12 15:34:59,ACTIONが終わってあたしの3時半からの楽しみがなくなった…… 4月からあたしの午後の過ごし方は、どうなるのだろう😭  #tama954,739447312376700929,yoshiko19661210,4,0
2023-01-12 15:34:56,え、まさか辛坊さんが #tama954 を聴いてた😮。  しかも武道館でイベントやりたいって。  #辛坊治郎ズーム,858505846187204608,take_kokosin,3,0
2023-01-12 15:34:54,お二人ともたまむすび乱入すればいいのにw #ss954 #tama954,122979729,tamaonbukittyo,6,2
2023-01-12 15:34:48,南部さんみたいに写真見返すか、、、 #ss954 #tama954 #たまむすびin武道館,15902911,manabuk1,2,0
2023-01-12 15:34:47,いっぱい拾ってる(⌒-⌒; )#tama954 #ss954,862533539761344513,kb958559,3,0
2023-01-12 15:34:44,そうか チキさんと南部さんも私らと同じタイミングでたまむすび終了知ったのか　  #ss954 #tama954,139413398,raingirl33,8,0
2023-01-12 15:34:43,楽しかぁ〜ったひとときが〜 今はもう過ぎてゆく〜 (記憶の中のカックラキンED)  #tama954,92516601,CTBose,0,0
2023-01-12 15:34:40,チキさん南部さん🕊こんにちは！ ティーカップから話しを始めるチキさんとそこへマグカップも足す南部さん。。 たまむすびリスナーの心のケアまでありがとうございます😭😭😭 #ss954 #tama954,264737210,todddddddy,1,0
2023-01-12 15:34:40,チキさんが #tama954 終了発表の経緯に苦言。そうだよね！思いやりがないよね！！！ #ss954,715734134279114752,LoveRadioCat,11,0
2023-01-12 15:34:37,『縁側ラジオ』を聞き続けたかった……。 #tama954 #ss954,402660118,jackigudelhian,7,1
2023-01-12 15:34:35,〽せいかつが、かわ～る～♪  #たまむすび #tama954 #TBS954   #荻上チキ #ss954  #TBS954,6587612,PAKU,0,0
2023-01-12 15:34:34,やめてー！🤣🤣🤣 チキさんと南部さんまでマグカップとティーカップを拾うなんてw  そうだよねぇ、マスゴミのリークにはリスナーも気分が悪いよ。 赤江さんにも時間が必要だったと思うもの。それでも真剣にリスナーに向き合ってくれるから、赤江さんが好きなんだよ。 #ss954 #tama954,273753359,yamamurasuibi,8,0
2023-01-12 15:34:30,Ganjar penuhi undangan PDIP!  Blacklist Jurusan DAZN UVER Jeff Beck Ra*bits らっだぁ100万人 ジェフ・ベックJリーグ たまむすび 翔くんのアクスタ 音楽性の違い 緊急生配信  ギタリスト  #い・らくすと #tama954 https://t.co/n1HkrELuok,1590543745258508289,SusiAndini18,1,1
2023-01-12 15:34:24,チキさんも「自分の口からお伝えしたいだろうな」とおっしゃってる。外で話しちゃう番組関係者さま、出演者とリスナーの気持ちを考えておくれよ…。 #ss954 #tama954 #TBSラジオ,142156894,right_pachi,6,0
2023-01-12 15:34:23,#ss954 でティーカップを拾ってくれるチキさんやさしい #tama954,3262736684,kawasister,2,0
2023-01-12 15:34:23,セッションでもマグカップw。 #tama954 #ss954,98281508,kevinconasu,2,0
2023-01-12 15:34:23,今日の一連の流れを全て持っていきましたww #tama954 https://t.co/5pP8NVHBOu,157298035,pikatti025,3,0
2023-01-12 15:34:21,なんとなくだけれど、少し希望を感じる赤江さんの最後の言葉に気持ちが軽くなった。 「匂わせ」的に引っ張る人ではないでしょうから、本当に色々と考えて決めて、決まっていないことがあるのでしょうね。 「終わりの形」として幸福なエンディングになりそうな言葉。寂しいけど嬉しかったです #tama954,1288419203796496384,HQC_007,28,2
2023-01-12 15:34:21,辛坊さんもたまむすび終了の話題。 そう、国葬の前の準備のニュースでたまむすびののぼりがいっぱい映っていたもんねー😁😁😁 #tama954   #辛坊治郎ズーム,248984326,geh00263,0,0
2023-01-12 15:34:19,カックラキンも拾った！ #ss954 #tama954,32862003,maak4793,2,1
2023-01-12 15:34:19,たまむすびでとっ散らかった色々と拾い上げてはフォローもしてくれてたチキさん南部さん ありがたかったよね  #ss954 #tama954,486528886,Tokyo_Ricks,4,1
2023-01-12 15:34:13,ティーカップで飲んでいたチキさんも ビックリなたまむすび終了 #tama954 #ss954,2222381767,April01st,5,0
2023-01-12 15:34:05,チキさんは「萩上」と書かれたことをもうちょっと怒ってもいいと思います。 #ss954 #tama954,151906098,om4ti,2,1
