created_at,text,author_id,username,like_count,retweet_count
2023-01-18 15:34:47,大吉先生は「やるったらやる！」の人だと思うから、難しいかもしれないけど、そこらの人が「〇〇になるといいなぁ」って言うのと違う希望を感じてしまうのですよ。 何度も言います。大吉先生本当にありがとうございます！ #tama954,482992075,ayaaya077,6,0
2023-01-18 15:34:36,あれ？2時台のゲストさんの名曲♡#tama954 #ss954,785998809117569024,minori_n_ri_n,3,0
2023-01-18 15:34:24,木象嵌 福田亨「吸水」 これまた凄い… #tama954 https://t.co/yhsF4zn67C,109491434,mo10fu_3,2,0
2023-01-18 15:34:19,ふふ。ふふふ😂 ＜もっともっとしたい #ss954 #tama954,1509503739836596225,kura_radio217,2,0
2023-01-18 15:34:09,未来の楽しい事を想像してわいわいしながら、区切りつけられる番組ってなかなかないよな #tama954,1381570092530499584,mochibotaru23,2,0
2023-01-18 15:33:55,外山さんの土曜日帰還の喜びもつかの間の新聞リーク。 からのレオレオから始まったバトンを曜日パートナーが繋いで大吉さんでゴール。 嬉しい、悲しい、嬉しいの乱高下。 三月まで、なんとか一リスナーとして一緒に駆け抜けたいです。 おつかれさまでした。 #tama954,1288419203796496384,HQC_007,22,2
2023-01-18 15:33:53,あれもしたい  これもしたい もっとしたい  もっともっとしたい〜♪  チキちゃん、やるな😏 #tama954 #ss954,2210747041,kawamachihiro,14,1
2023-01-18 15:33:35,また新しい番組ができるのはわかるんだけど、たまむすびのあの感じは出せないだろうから、全く違うものになりそう   #tama954,137707214,SangriaK,0,0
2023-01-18 15:33:22,武道館って、何年前から押さえられるのかしら  一度実績あるからその辺りの信用問題はクリアとして、ほんと、早めに日を決めて押さえちゃってくださーい（あえて軽めにいう）  お焚き上げでーす  #tama954,136362689,jasminchachacha,3,0
2023-01-18 15:33:19,大吉先生「いちばんいいのは10年後武道館予約してチケット売っときゃいい」 チェッカーズ解散したフミヤが1999年の大晦日の武道館予約してたみたいに  #tama954,3262736684,kawasister,13,2
2023-01-18 15:33:17,買うよ買う！ww １０年後の葡萄缶のチケット(≧∀≦)ww #tama954,106931842,15az,1,0
2023-01-18 15:33:16,未来に希望が持てるのって、素敵なこと。#tama954,549887464,kotori0323,1,0
2023-01-18 15:33:15,サラッとブルーハーツの曲を匂わせるチキさん笑  #ss954 #tama954,2272796810,ryoooma614,4,0
2023-01-18 15:33:09,赤江さん大吉先生☕お疲れさまでした！！！ 大吉先生には頼りっぱなしです😅💦これからもずっと頼っていきたいですww #tama954,264737210,todddddddy,3,0
2023-01-18 15:33:07,#tama954 前原冬樹(一刀彫)作品。 https://t.co/9arpZZkCKR,208041095,mari_fortepiano,9,4
