created_at,text,author_id,username,like_count,retweet_count
2022-01-19 15:34:20,@Noiseless_Noisy 確か太閤園さんが、閉館されましたのでそれと同時に改装期間に入ったのかも、、、 #tama954,309615176,_nohohon_,1,0
2022-01-19 15:33:51,昔の思い出はしょうがないでしょ、話しちゃったのはアレだけど。#tama954,1103562040705077248,mattu_purple,0,0
2022-01-19 15:33:38,メールの記録見たけど　ないな　思い違いか　#tama954,203359937,NRT0,0,0
2022-01-19 15:31:20,赤江さん、大吉先生、おつかれさまでしたー #tama954,899647676043583490,nakakyou3,0,0
2022-01-19 15:31:19,水曜のラストはもやもやする内容のメールが読まれる傾向 こないだのマット？タオル？使わないおじさんとか #tama954,3262736684,kawasister,1,0
2022-01-19 15:31:02,トニーさんの話面白かったな。先の展覧会の話聞くとその日まで生きなきゃ！って思える #tama954,482992075,ayaaya077,2,0
2022-01-19 15:30:46,バイトの帰り道でストップベイルちゃんいた❗ww 欲しい❗と思ったのに 販促備品ってシール😅 #つーつーもー会　 #tama954 https://t.co/vnbSb1JDXE,106931842,15az,0,0
2022-01-19 15:30:29,単に奥さんが忘れていただけ、ってケースもあるだろうて。 #tama954,129760958,VAV_VEEN_OCR,0,0
2022-01-19 15:30:13,【タイムカプセル】 校舎の建て替えなど､校内配置が変わると判んなくなっちゃうよなぁ｡😅 #tama954 #tbsradio #radiko @tamamusubi_tbsr,146002976,man_no_ji0,0,0
2022-01-19 15:30:10,赤江さん大吉先生☕お疲れ様でした！！ #tama954,264737210,todddddddy,1,0
2022-01-19 15:29:57,携帯もう一個持つしかないな　 #tama954,272947892,masabek0,0,0
2022-01-19 15:29:48,当然の罰則 それだけで済んだことに感謝だ #tama954,5079811,vivivi,0,0
2022-01-19 15:29:43,指紋認証まで登録させるとかこわすぎ😅#tama954,1103562040705077248,mattu_purple,1,0
2022-01-19 15:29:18,指紋認証って、いくつも設定できるの？  #tama954,138936817,106_masa,0,0
2022-01-19 15:29:18,長野のリスナーさん、お察しします😅 #tama954,1900128524,megalith_move,0,0
2022-01-19 15:29:08,タイムカプセルが消えた話　俺も読まれた気がする　しかも水曜日　#tama954,203359937,NRT0,0,0
2022-01-19 15:28:48,出先の思い出は禁句w  #tama954,114987594,tanupocorin,1,0
2022-01-19 15:28:39,やってもうたw #tama954,872361152621293568,Zerosp2017061,1,0
