created_at,text,author_id,username,like_count,retweet_count
2022-12-14 03:04:48,源さん今夜は本当にお疲れさまでした‼︎ 大人radio…素敵な時間でした✨ ゆっくり休んでHP回復させてくださいね🙏🏻来週の放送も楽しみにしています‼︎ #星野源ANN,1449236588282609665,NKyjv2tjja7KapV,11,0
2022-12-14 03:04:33,残HP0.2！！！！おうち帰って充電してくれ！！！🥺  #星野源ANN,1070188205855526913,hamukosun_,4,0
2022-12-14 03:04:28,お疲れさま( ^^) _U~~ 今夜もありがとうございました♡  #星野源ANN,817389905642852352,shabon_nao,1,0
2022-12-14 03:03:59,#星野源ANN 国性のハガキって手元に何枚か来てるんやね。,4817010288,hkr_weekend,27,0
2022-12-14 03:03:54,年末かぁー。 これからいろいろお楽しみあるから、あっという間に1月よね♪♪ 土井さん楽しみだな。 源さんのおかげで楽しみがどんどん増えてく。 今日も楽しかった。 おやすみなさーい☆彡.。   #星野源ANN,269834963,yuumikaze,9,0
2022-12-14 03:03:54,今週も良い笑いでした、ありがとう源ちゃん！おやすみ友達のみんな！ 明日からも師走駆け抜けようぜ！！ #星野源ANN,187970465,xx308xx,1,0
2022-12-14 03:03:49,面白いリアクションメールで ラジオの向こうとこっちで繋がってる感じがいいなぁ！ ラジオのいい所！😊 みんないろんな場所で頑張ってる！ あっという間の2時間でした！ 私も今夜はHP残りわずか…😪   #星野源ANN,982964695110795266,Continues_mirai,7,0
2022-12-14 03:03:47,また来週！！！  #星野源ANN,1543219070606376960,goma_61128,1,0
2022-12-14 03:03:26,今週もお疲れ様でした。しっかり眠ってHP回復してね☺️楽しかった。。。来週の土井さんも楽しみです🍚本当に1週間の活力だわー #星野源ANN,1055317657,ogengenhoshi,10,0
2022-12-14 03:03:26,ほしのさん、HP瀕死の中 ラジオおつかれ生でした🍻  #星野源ANN,4897963183,kararist614,2,0
2022-12-14 03:03:16,今週も楽しかった❗️ 来週の土井善晴先生、楽しみです😊   #星野源ANN,1203465852617555968,hanataro_0319,3,0
2022-12-14 03:03:15,大人な時間　楽しかったでーす！  #星野源ANN,815244445943635968,noranek27407306,7,0
2022-12-14 03:03:11,ぼちぼち記憶無くしつつ エンディングまで 何とか?漕ぎ着けました笑 明日TFします📻 今週もお疲れ様でした。 また来週✋ ＃星野源ANN,823468475171471360,tthyk551019,5,0
2022-12-14 03:03:05,今日も源さんの声が聴けて 心地よかったぁ😌 また、来週(*ˊᗜˋ*)ﾉ~~♪ #星野源ANN,451379182,59RYUSOU,11,0
2022-12-14 03:03:04,お疲れ様でした！今日はお疲れ源さんでしたが、こういうトーンの声は最高に好きです。来週は土井先生がゲストで楽しみにしてます✨ #星野源ANN,1486973932284841986,P3ADGdvv9ZWa2Do,0,0
2022-12-14 03:02:54,今日も楽しかった～☺️星野さんお疲れのところありがとうございました。 お身体に気をつけて、忙しい年末を無事乗り越えられますようお祈りしております！   #星野源ANN,822049462897942528,string_of_star,24,0
2022-12-14 03:02:52,ほんとにほんとにお疲れ様でした ゆっくり休んでHP回復してね…‼︎   #星野源ANN,1121426549075365888,south_0116,0,0
2022-12-14 03:02:48,HP0.2の「また来週」も良き  #星野源ANN,791917180862369792,tacosan5133,1,0
2022-12-14 03:02:43,HP0.2の源さん 今週も楽しかったです ホントお疲れさまでした〜✨  #星野源ANN #星野源,862733787641159680,stufmk,6,0
2022-12-14 03:02:39,HP0.2の源くん...今夜も楽しかった💗 生放送おつかれ様でした!!!  #星野源ANN,856468631068090368,GAG_0508,6,0
2022-12-14 03:02:38,源さんのHP残り0.2w ギリギリセーフで良かった😁 今日も楽しかったです❤️ リアタイの皆さんおやすみなさい😪 #星野源ANN,857969500162891776,caramelmama0629,7,0
2022-12-14 03:02:33,お疲れ様でした！  #星野源ANN,1583661676431544321,chocolat_nya0,0,0
2022-12-14 03:02:23,今日もおつかれさまでした。 おつかれのところありがとうございます。 私も源さん見習ってがんばらねば〜！ #星野源ANN,1330130340686524423,touki_desu,2,0
2022-12-14 03:02:19,よかったHP 0.2残ってた🥹  #星野源ANN,891703898817183745,mimewwacha,0,0
2022-12-14 03:02:18,うん、やっぱり目冴えたw  #星野源ANN,720882712970526721,0_1Hana,0,0
2022-12-14 03:02:15,お疲れ様でした！ また来週〜👋🏻おやすみなさい  #星野源ANN,1477096886637314048,bread_739,6,0
2022-12-14 03:02:06,源さん今週もお疲れ様でした！！  お疲れの中、生放送2時間ありがとうございました。  また来週お会いしましょう(*´꒳`*)  #星野源ANN,1485248608936939521,aozora0123hg,2,0
2022-12-14 03:02:02,HP残り0.2になっちゃった!? お友達からのメールで楽しそうにしてたのに😂  疲れてる中、ラジオの生放送ありがとうございました〜!! 今日も沢山笑いました(*^^*)   #星野源ANN,825619155738980352,MikyanMina,10,0
2022-12-14 03:02:02,お疲れさまでした。今日は早く帰んな☺️ #星野源ANN,809090980217393152,campari51k,0,0
2022-12-14 03:02:00,HP0.2だけど最後までやれて良かった！おうち帰ってフル回復してね！  #星野源ANN,1543219070606376960,goma_61128,4,0
2022-12-14 03:01:58,また来週〜👋  …今エロ垢からDMきた🙄  #星野源ANN,1502676786269679617,sakusakupanko46,0,0
2022-12-14 03:01:56,お疲れ様でした！今週も楽しかったです！ 来週の土井善晴先生ゲスト、ほんと楽しみです！ #星野源ANN,1294564673090498562,hZG8Jf28ioWagmf,0,0
2022-12-14 03:01:52,お疲れ様でした❣️ また 来週⤴️ #星野源ANN,1255751888324063233,sunvery4,22,0
2022-12-14 03:01:50,HP残り0.2の源さん ギリギリ残ってて良かった～ お疲れ様でした～✨また来週～！！ #星野源ANN,1475056593943543813,V11FtzELNMjtdXq,16,0
2022-12-14 03:01:47,おつかれさまでした。ありがとう #星野源ANN,148115181,saramichi,2,0
2022-12-14 03:01:45,一部地域で話題だったよ！  神奈川エリア #防衛費増額  98323件  東京エリア #星野源ANN  中国エリア #musicj,1448059813372465155,trendnowthen,0,0
