created_at,tweet_id,text,author_id,username,like_count,retweet_count
2022-01-09 03:04:50,1479876765355225088,"----商品価格:22,000円----  ✨本日のトレンド✨ #ワールドトリガー #annkw #西畑大吾誕生祭 #着せ恋 着せ替え人形  話題の商品をチェック✅  気になる評判は？おすすめ？「e102」 【9日20時〜2,000円割引クーポンに店内ポイント最大46倍】 セイコー 流通限… [楽天] https://t.co/rQcCBW8py7 #rakuafl https://t.co/lBeWvIDrbt",1111792188529115136,maki0506c,0,0
2022-01-09 03:04:26,1479876665014894594,スペシャルウィークゲストの時のコットン、最高に面白かった！！ #annkw,1169409718806179840,oto73642910,0,0
2022-01-09 03:04:15,1479876618533634048,お疲れ様でした ミッフィーちゃん、アディオス！  #annkw,710746603498266624,hfws_us,1,0
2022-01-09 03:04:09,1479876594261172225,@upgrade_japan #annkw   お疲れ様でございます♪,735598631282057216,radio8163,0,0
2022-01-09 03:04:01,1479876561067462656,表デルヤを久々に聴けてなんだか嬉しかった。今年もよろしくお願いします。 #annkw,414138125,mumu6677,0,0
2022-01-09 03:03:55,1479876534731423747,新年一発目の生アディオス聞けました‼️ #annkw,874621706,juiceMjuice,0,0
2022-01-09 03:03:52,1479876522739924993,やっぱり土曜日に欠かせないなあ。今年も楽しみ。ミッフィーちゃん。 #annkw,721740080738533380,momopower256,1,0
2022-01-09 03:03:47,1479876502628225024,去年10月のSPWに出演 #annkw #コットンANN0,1251771881746624512,TubasaKBKRradio,0,0
2022-01-09 03:03:47,1479876500069695488,毎週毎週、勝負だと思って やってほしい。今年は。ww #annkw,748760920067706880,littlemy_xa,0,0
2022-01-09 03:03:42,1479876480167718912,ミッフィーちゃん。#annkw,583613945,hatapioneer,0,0
2022-01-09 03:03:36,1479876454058172419,おやすみっふぃーちゃん #annkw,1196037597153255424,RADIOFUNBLOG,0,0
2022-01-09 03:03:23,1479876400270422017,オードリーのラジオの影響は大きい気がするよ #annkw,1255847857883475969,C1RRcobU0o4oNye,1,0
2022-01-09 03:03:10,1479876348172967937,今年もよろしくお願いします🤲 みっふぃーちゃーん アディオス #annkw  んで、コットン聴くか！,1118784288537726978,no8rihisa24,2,0
2022-01-09 03:03:03,1479876315331371013,お疲れさまでしたー！！ 今宵もめちゃくちゃ楽しかったです(๑ت๑)♡ 2022年もよろしくお願いします🐅  ミッフィーちゃん🐇💫 #annkw,345881030,ananrunkodayo,0,0
2022-01-09 03:03:02,1479876313184088065,何気annkw最後まで聞いたの初めて😲 お疲れ様でしたー〜！  #annkw,1328815194173100032,oootokoS_i_x,0,0
2022-01-09 03:02:59,1479876299644862464,南原さんと食事(若林)、フワちゃんと年越し(春日)、チン！(東洋一のツッコミ春日)、若林「悔しいけど先週の奈緒さんの方が(笑いという意味じゃなくて)面白かった」、新年から人の悪口の春日のトーク #annkw,414138125,mumu6677,0,0
2022-01-09 03:02:48,1479876252706439169,"12年連続顧客満足度 第1位！「楽天カード」✅  今なら新規入会&amp;利用で5000ポイントプレゼント！☺️  ▼ 本日のトレンド▼  #SixTONESANN,#ワールドトリガー,#annkw  ▼詳細はコチラ▼  https://t.co/GZzZTbaETg",1111792188529115136,maki0506c,0,0
2022-01-09 03:02:47,1479876250852532224,今週の春日のトークゾーンの若林のちゃちゃ入れ大好きでした #annkw,727510287255924738,takana_bb,0,0
2022-01-09 03:02:44,1479876239548882945,男子トイレのマークみたいな立ち方してる #annkw https://t.co/druCCxgdyJ,1260263156284190721,youradi888,3,0
2022-01-09 03:02:38,1479876213313523713,2週目から出てきたいタイプな若林さんw #annkw,748760920067706880,littlemy_xa,0,0
2022-01-09 03:02:34,1479876194267181056,2022も楽しませていただきます☝️ ミッフィーちゃん💤 #annkw,1375424251260375041,yhz_hnt,1,0
2022-01-09 03:02:32,1479876188940435461,"松永「豊川稲荷で10,000円放り込んできました　いい曲作りたいっていう気持ちがあふれて10,000円いきましたわ！」 若林「(お賽銭は額じゃない…1円でも5円でもいい…)とは言えなかった」 春日「いったね10,000円は！」 #annkw",520281628,mamimumemo_om,103,5
2022-01-09 03:02:21,1479876140794003456,ミッフィーちゃん🐰アディオス🐰 #annkw,1199239726055583744,pipipipeeeesuke,1,0
