created_at,text,author_id,username,like_count,retweet_count
2023-01-16 16:54:42,「2023年 このイベント待ち」 ・エゴンシーレ マリーローランサン 　美術展 ・相模川 大凧まつり ・コロナ禍で出来なかった結婚式 吾郎店長 吉田さんとはまた明日〜♪ #THETRAD #稲垣吾郎 #吉田明世,911256434108645376,Poodle56Toy,5,1
2023-01-16 16:54:17,それではまた明日午後3時に お会いいたしましょう。 さよーなら〜👋  さ、写真撮って 鞄持って エレベーター開けてもらって スーパーへ寄って ご飯作らなくっちゃ💕 今こんな感じでしょうか？🤣  #稲垣吾郎 #THETRAD,154074992,goromichiyo,11,0
2023-01-16 16:54:10,明日は渡辺美里さんがゲスト 楽しみ💕  今日も楽しい癒しの時間でした😍 #THETRAD #稲垣吾郎,792337153934004224,coconut1308,0,0
2023-01-16 16:53:48,釜中健伍さんSMAPらいおんハートを歌って下さっていて吾郎ちゃんに助言を求めるも グループで歌ってたから全部歌ってない(確かに😁) ケミストリーの川畑くんがオーディションで歌ったらしいから って川畑さん頼みに😅 またななにーでのコラボもお待ちしてます😆  #THETRAD,914730967075450880,iymsmap,1,0
2023-01-16 16:53:18,あっという間に終わり😭 今日はしっとり心落ち着くような２時間でした。ありがとうございました🎵明日も楽しみにしてます🎵  #稲垣吾郎 #THETRAD,926113554192777216,mikazuki3noyoru,0,0
2023-01-16 16:52:58,途中、聴けなかったので 後でラジコで最初から聴きます～📻 又明日～午後3時に！ #THETRAD #稲垣吾郎 #吉田明世 #tokyofm,106706027,whiteangel5656,3,0
2023-01-16 16:52:52,今日も楽しい時間 ありがとうございました💗 また明日♪さよなら〜👋 #THETRAD #稲垣吾郎 #吉田明世,1538719267956269056,nkimkk_smaplove,1,0
2023-01-16 16:52:49,明日も楽しみ!!🥰 ありがとうございました💗 #THETRAD,712623993862291457,michigo405,0,0
2023-01-16 16:52:36,お正月は岡山で凧上げしてた吉田さん家族😊  岡山のお土産が美味しかったと吾郎さん😋 #THETRAD #稲垣吾郎 #吉田明世,792337153934004224,coconut1308,1,1
2023-01-16 16:52:36,吾郎店長と吉田店員､お疲れ様でした｡また明日｡ #THETRAD #稲垣吾郎  #吉田明世,915421858958159872,makomintia,2,0
2023-01-16 16:52:36,2人とも初々しかったです。また明日 #稲垣吾郎 #吉田明世 #THETRAD,912713818333003778,choco2L,3,0
2023-01-16 16:52:24,また明日 さようなら #THETRAD #稲垣吾郎 #吉田明世 #TOKYOFM #radiko,303651608,myumama7,0,0
2023-01-16 16:52:22,ありがとうございました！ また明日。  #THETRAD #稲垣吾郎 #吉田明世,1051364971081158656,yubedesu,6,0
2023-01-16 16:52:17,吉田さんに頂いた岡山のお土産の御前酒が美味しかった、お刺身にぴったりだったと吾郎さん♪ #THETRAD #稲垣吾郎 #吉田明世 #tokyofm,105929459,yuinago,20,4
2023-01-16 16:52:14,呟けませんでしたが、作業しながらとても楽しく聴いてました＾＾ また明日も楽しみです！ さようならー＼(‘∀’)／ #稲垣吾郎 #吉田明世 #TOKYOFM  #THETRAD,769923050653356032,nekocha563,0,0
2023-01-16 16:52:12,また明日。 #THETRAD #稲垣吾郎 #吉田明世,1039300484069085184,mako_nakamako,0,0
2023-01-16 16:52:09,今日も楽しかった♪ また明日ね～(^o^)／~~ #THETRAD,753082767613825027,Neco563,1,0
2023-01-16 16:52:07,日本酒・岡山の地酒 ｜ 御前酒蔵元 辻本店 オンラインショップ-日本酒・ゆず酒・GOZENSHU9NINE（ナイン）…  ここかな？ #THETRAD https://t.co/sXB3rYa6VO,984963465050710021,sechssterne,6,2
2023-01-16 16:52:06,さよーなら 明世ちゃんのお声ほんとかわいらしいわ。また明日ね  #THETRAD,1564633267151679496,nkimkk909,0,0
2023-01-16 16:51:59,やっぱり、吾郎さんって面白いですよね😊  DENIMSのボーカル/ギターの #釜中健伍 さんから #らいおんハート を上手く歌うコツを聞かれて、 「アサヤンのオーディションでケミストリーの川端くんが歌ってるからそれ聴いて！」  #THETRAD #Tokyofm  #稲垣吾郎 #吉田明世,108906461,keito56,92,16
2023-01-16 16:51:51,明日は渡辺美里さんがゲストなのね｡楽しみ｡ #THETRAD #稲垣吾郎  #吉田明世,915421858958159872,makomintia,1,0
2023-01-16 16:51:51,釜中さんご来店ありがとうございました！ DENIMS、サウンドとても素敵でした！  #THETRAD #稲垣吾郎　#吉田明世　#tokyofm,119603899,ryoku56,4,0
2023-01-16 16:51:50,吉田店員さんの旦那様岡山だよね，いつか吉田店員さんにお正月とかに会えたらいいな #THETRAD,960002346850791425,kisetsunoko358,3,0
2023-01-16 16:51:42,明日、みさっちゃんくるー!!　#THETRAD,712623993862291457,michigo405,0,0
2023-01-16 16:51:32,吾郎店長　吉田さん　今日も楽しい時間をありがとう。 また明日♪  #THETRAD　#稲垣吾郎　#吉田明世,1299956389,kaobun_go,3,0
2023-01-16 16:51:32,岡山の「御前酒」調べてました！ 今日も楽しかったです。また明日～♪  #THETRAD #稲垣吾郎 #吉田明世 #tokyofm,106312714,pinot96,2,0
