created_at,text,author_id,username,like_count,retweet_count
2022-02-01 16:54:54,三宅純/Whispered Garden  #THETRAD https://t.co/GKqeoC3iOu,1314702286036234240,natsu_Enbun,17,7
2022-02-01 16:54:52,吾郎店長のお宅には畳の部屋はないと思ってました 憧れはあるのですねー  今日も楽しかったです、お疲れ様でしたー🥳  #THETRAD #稲垣吾郎 #吉田明世,331993844,Shimy43,7,0
2022-02-01 16:54:51,畳の部屋で生け花をする吾郎さん…想像してしまった…。 もちろんお着物で…。 今週もありがとうございました。  #THETRAD #稲垣吾郎 #吉田明世,1051364971081158656,yubedesu,5,0
2022-02-01 16:54:41,本部長に舞台の告知を強要する吾郎店長😂 本部長いつもありがとう！ 今日は朝からお疲れ様でした！楽しかったです🎶 また来週〜💗   #THETRAD #稲垣吾郎,898881672480931842,akiko3103,5,1
2022-02-01 16:54:25,吾郎さん、今日は朝から生放送たっぷりでお疲れ様でした！ お身体に気をつけて舞台のお稽古も頑張って下さいね。 吾郎店長、吉田店員とはまた来週！ #THETRAD #稲垣吾郎 #吉田明世 #tokyofm,911984865549049862,ako565655,12,0
2022-02-01 16:54:17,吾郎ちゃん お疲れ様でした お稽古に撮影に身体に気をつけて下さいね また来週 さよなら〜✨ #THETRAD #TOKYOFM  #稲垣吾郎 #吉田明世,707705772549873664,DwHaru,1,0
2022-02-01 16:53:54,吾郎さん、おうちに畳の部屋はありませんーと。 畳の匂いいいよね〜。  今日もたっぷりとお話し聞けて嬉しい。吾郎さん、朝からお疲れ様でした！ #THETRAD #tokyofm #稲垣吾郎 #吉田明世,107652857,esuaina,3,0
2022-02-01 16:53:49,もう5～6年前かな、#三宅純 さんが音楽監督をされた浜松の音楽イベントに行きました。素晴らしかった～三宅さんの奏でる不思議な世界に浸って心地よかったです。  #THETRAD #TOKYOFM #稲垣吾郎,106706027,whiteangel5656,16,2
2022-02-01 16:53:39,今日も楽しかったです｡ ありがとう､そしてお疲れ様でした､吾郎店長と吉田店員｡ また来週｡ #THETRAD #稲垣吾郎  #吉田明世,915421858958159872,makomintia,5,0
2022-02-01 16:53:36,畳は無いけど暗室はある吾郎さん家。今日は朝からお疲れさまでした。楽しかったです。吉田さんも吾郎さんもまた来週。#稲垣吾郎 #吉田明世 #THETRAD,912713818333003778,choco2L,10,0
2022-02-01 16:53:07,先週のスカロケオープニングで吾郎店長主演舞台 #恋のすべて の宣伝して下さって嬉しかったです！ 吾郎店長のもっとの言葉に、出来る限りやって下さると本部長 本部長ありがとうございます😃🎶  #THETRAD #稲垣吾郎 #スカロケ,331993844,Shimy43,8,0
2022-02-01 16:53:01,吾郎さん、今日一日お疲れ様でした。このあとも何かあるのかな？ 舞台が無事に開幕しますようにお祈りしてます！ #THETRAD #稲垣吾郎,843737780320587776,YvSocWk,1,1
2022-02-01 16:52:59,吾郎店長のお家にはやっぱり無いか〜😂 暗室の匂いってどんな匂いなんだろう💗 #畳のお部屋 #THETRAD #稲垣吾郎 #吾郎店長,1399394528948219909,miina0316tmrys,44,0
2022-02-01 16:52:57,あー、畳の匂い 大好き〜❣️ 畳の部屋で ゴロゴロしたい〜❣️  吾郎さんちはもちろん 畳の部屋はない。 暗室は酢酸使うから お酢の香りで充満だよね。😉  #稲垣吾郎 #THETRAD,154074992,goromichiyo,5,0
2022-02-01 16:52:52,和室でお茶と生け花してる吾郎店長が見てみたい💗お着物で💕 マンガみたいな妄想w  #THETRAD,911938078943592453,72akaringo,3,1
2022-02-01 16:52:45,また来週楽しみにしています #THETRAD #TOKYOFM  #稲垣吾郎 #吉田明世,142585784,i_56,1,0
2022-02-01 16:52:35,吾郎ちゃんのお家には 畳の部屋はありません！w でも畳落ち着くよね＾＾ 今日も楽しかった！ また来週も宜しくお願いします！ さようならー＼(‘∀’)／  #THETRAD #稲垣吾郎 #吉田明世 #TOKYOFM,769923050653356032,nekocha563,6,0
2022-02-01 16:52:34,また来週ね、さよなら～👋❣️ 吾郎店長、舞台のお稽古頑張って下さい🤗｡ #THETRAD #TOKYOFM #稲垣吾郎 #吉田明世,2857732603,madamhiroron,2,0
2022-02-01 16:52:32,大丈夫だと思うけどゴロウちゃん、身体に気をつけてよ❣️ #THETRAD #稲垣吾郎 #恋のすべて,1443779933042479112,oleEZwvaVRAPH58,2,0
2022-02-01 16:52:26,たむみさん💓 新築のおうちの匂い最高ですね #THETRAD,960002346850791425,kisetsunoko358,10,0
2022-02-01 16:52:25,三宅純さんの曲、すっごく誘われたわぁ… お疲れ様でした〜🙋 #THETRAD,965974369343164421,moushachou,1,0
2022-02-01 16:52:22,現像の暗室はお酢の匂いのイメージだわ。 #THETRAD,2425641308,poron0221,1,0
2022-02-01 16:52:19,三宅純さん、楽しく興味深いお話と素晴らしい音楽をありがとうございました。とても濃密で贅沢な時間でした。 #三宅純  #THETRAD #稲垣吾郎 #吉田明世 #tokyofm,106312714,pinot96,18,0
2022-02-01 16:52:08,スカイロケットカンパニーのマンボウさんお優しい💞　吾郎さんの舞台の宣伝をこれからもよろしくお願いします❣️ #THETRAD,164090064,newmrs_yu,0,0
2022-02-01 16:52:08,クロストーク｡先週吾郎店長と約束した通りちゃんと番組冒頭で舞台の宣伝をして下さったと本部長｡ありがとうございました､また何度もお願いしますと吾郎店長から笑｡ #THETRAD #稲垣吾郎  #スカロケ,915421858958159872,makomintia,4,0
2022-02-01 16:52:07,吾郎店長、吉田店員さようなら どうかどうか来週からの舞台が無事公演できますように😌 #THETRAD #TOKYOFM #稲垣吾郎 #吉田明世,1159621612053774338,salyu56,6,0
2022-02-01 16:52:05,本部長にはなんでもお願いできちゃう吾郎さん笑 本部長！吾郎さんの舞台「#恋のすべて」の告知よろしくお願いいたします♪ #THETRAD #稲垣吾郎 #吉田明世 #tokyofm #スカロケ,105929459,yuinago,6,0
2022-02-01 16:51:56,吾郎さんのお宅には畳の部屋はありません。 でも憧れますよね #THETRAD #TOKYOFM  #稲垣吾郎 #吉田明世,142585784,i_56,1,1
2022-02-01 16:51:55,"畳の匂い い草だよね  吾郎さんのお部屋には 畳の部屋はありません  今、畳も減ってるのかな？  また来週(*'-'*)ﾉ""  #THETRAD #稲垣吾郎 #吉田明世",2948100434,risarei56,24,1
2022-02-01 16:51:55,"三宅純さん 最初に舞台『No,9』と『サンソン』の 音楽のお話をたっぷり、有難うございました。 是非またご来店ください。  #THETRAD #稲垣吾郎 #吉田明世",911256434108645376,Poodle56Toy,6,0
2022-02-01 16:51:49,吾郎ちゃんレベルだと畳に憧れるのか💦 今日も楽しかった🎵 さよなら～♪ #THETRAD #稲垣吾郎  #吉田明世,919443327274979328,goroyurakise,13,0
2022-02-01 16:51:42,呟けなかったけどずっと聞いてましたよ また来週〜 #THETRAD,287012018,smasakura,2,0
2022-02-01 16:51:39,吾郎ちゃんの舞台何事もなく始まり最後まで完走できますように🙏 #恋のすべて #稲垣吾郎 #THETRAD,3021024679,s_hiromis,8,0
2022-02-01 16:51:18,スカロケとクロストーク。先週吾郎店長の舞台恋のすべての告知をしてくださった本部長。もっとやっていいですよと吾郎店長。お許しが出たのでもっとやってください😆お世話になっています #スカロケ #稲垣吾郎 #THETRAD,912713818333003778,choco2L,7,1
2022-02-01 16:51:09,来週午後３時に。 さよーならー🥰 #THETRAD,1080419512640360448,piggoro56,4,0
2022-02-01 16:51:08,本部長、スカロケで #恋のすべて の告知ありがとうございました。 お稽古も順調ですと吾郎さん。 無事に幕が上がり完走できるようお祈りしています。 #THETRAD #稲垣吾郎 #吉田明世 #tokyofm,911984865549049862,ako565655,7,0
2022-02-01 16:51:07,吾郎さん、舞台やりますよ！って本部長とクロストーク＼(^o^)／ 舞台「恋のすべて」まであと10日！ #THETRAD #tokyofm #稲垣吾郎 #吉田明世,107652857,esuaina,2,1
2022-02-01 16:51:06,#THETRAD  No.9やサンソンで また三宅さんの音楽に 浸りたいなー⸜(.› ‹. )⸝💗  また来週〜♪,97843251,nao_04515,0,0
2022-02-01 16:51:05,僕の家ですか？畳の部屋はありませぇん でも暗室はある稲垣邸 #THETRAD #TOKYOFM #稲垣吾郎 #吉田明世,1159621612053774338,salyu56,7,0
2022-02-01 16:51:01,また来週 さようなら  #THETRAD   #稲垣吾郎   #吉田明世   #tokyofm   #radiko,303651608,myumama7,4,0
2022-02-01 16:51:00,本部長 吾郎さんの舞台「恋のすべて」の告知ありがとうございます #THETRAD #TOKYOFM  #稲垣吾郎 #吉田明世,142585784,i_56,2,0
2022-02-01 16:50:48,吾郎店長さようなら　＃THETRAD,749074987,yukikosan33,0,0
2022-02-01 16:50:48,#恋のすべて　お稽古は順調なのですね😊  なんとかこのまま何事もなく…と吾郎店長。それは私たち観客側の願いでもあります。  あと10日ですね💕  #THETRAD #稲垣吾郎,919487215310290949,ebidoriaj812,2,0
2022-02-01 16:50:46,畳のお部屋はない吾郎店長φ(．．)   #THETRAD #稲垣吾郎 #SMAP #吉田明世,110880890,conejo_naranjo,0,1
2022-02-01 16:50:46,たむちゃんだ〜 おめでとう〜😊  新築の匂い  あ〜いいね〜 って吾郎店長✨  #THETRAD,1032551071300780033,RIE_chan0611,9,0
2022-02-01 16:50:37,#THETRAD #スカロケ クロストーク やんわりと #恋のすべて の宣伝を催促,965974369343164421,moushachou,1,0
2022-02-01 16:50:28,本部長優しいから 告知ありがとうございます (¬_¬)もっとやって下さいね #THETRAD #TOKYOFM  #稲垣吾郎 #吉田明世,707705772549873664,DwHaru,2,1
2022-02-01 16:50:27,今日も楽しく聴きました♪💗 #THETRAD,712623993862291457,michigo405,1,0
2022-02-01 16:50:20,夜7時頃THE TRAD日誌B面トーク配信予定！  #稲垣吾郎 #吉田明世 #tokyofm #THETRAD,107745163,loveGdolce,5,3
2022-02-01 16:50:20,告知もっとしてくださってもよろしいの本部長😊 #恋のすべて #THETRAD　#TOKYOFM #稲垣吾郎 　#吉田明世 #スカロケ,926227463104950272,hai_5603e,10,0
2022-02-01 16:50:19,貪欲に宣伝を依頼する吾郎店長w #THETRAD,287012018,smasakura,3,1
2022-02-01 16:50:15,クロストーク。 ｢先週の放送で舞台の告知やらせていただきました｣ ｢ありがとうございます。もっとやって下さって良いんですよ(笑)｣ ちゃっかりしてる吾郎店長😂｡ #スカロケ #マンボウやしろ #THETRAD #TOKYOFM #稲垣吾郎 #吉田明世,2857732603,madamhiroron,4,1
2022-02-01 16:49:55,「恋のすべて」あと10日か・・・楽しみです。  #THETRAD #稲垣吾郎 #吉田明世 #tokyofm,106312714,pinot96,17,0
2022-02-01 16:49:54,僕の家ですか？畳の部屋は…ありません。 巻き舌風味で少々キザなのはニックだから？  #THETRAD #稲垣吾郎　#吉田明世　#tokyofm,119603899,ryoku56,7,0
2022-02-01 16:49:52,スカロケとクロストーク♪ 吾郎「もう舞台やりますよ！11日から」 本部長「この間、舞台の告知させていただきましたよ」 吾郎「もっとやってもいいよ？」笑 #THETRAD #稲垣吾郎 #吉田明世 #tokyofm,105929459,yuinago,2,1
2022-02-01 16:49:52,先週、ミュージカルコメディ「恋のすべて」を告知してくれた本部長✨ありがとうございました🤗  吾郎:もっと告知してもらっても良いですよ〜、って🤣🤣  #THETRAD #稲垣吾郎 #スカロケ #マンボウやしろ,911872711365877760,gorochi5656,5,0
2022-02-01 16:49:49,吾郎さん舞台無事に始まって無事に千穐楽迎えられますように。  #THETRAD,773861048,naosmagirl,2,1
2022-02-01 16:49:48,クロストーク #恋のすべて 毎週火曜日に告知お願いします🙇⤵️ #THETRAD #スカロケ,919443327274979328,goroyurakise,4,0
2022-02-01 16:49:46,ざ、とらっどぉ〜。  本部ちょおぉ〜〜‼️⤴️ 今日のテンション アゲアゲなゴロチ💖   #THETRAD #稲垣吾郎,154074992,goromichiyo,6,0
