created_at,text,author_id,username,like_count,retweet_count
2023-01-19 16:54:45,いよいよ来週水曜 OKAMOTO'S「Flowers」発売日✨ 特集楽しみです！  #THETRAD,1438641879021547525,sckcoco_0318,0,0
2023-01-19 16:53:01,TRADにも遂にさらさちゃん来る？  #THETRAD,610397741,KGmp0627_sh0122,0,0
2023-01-19 16:53:01,来週水曜はショウくんゲスト♡ #THETRAD,135113863,rr_aykyz_ff,1,0
2023-01-19 16:52:25,@ShowAyanocozey 翔やんお疲れ様です！めちゃくちゃ面白かったです😆😆生出演は尺大変ですね😳wまた出られますよーに！！  #THETRAD,109268360,mayoneezunoane,0,0
2023-01-19 16:52:22,来週ショウさんとアルバムFlowerの話！  #THETRAD,1553321058345709568,zabuton_pizza,0,0
2023-01-19 16:52:20,翔やんのお喋り楽しかった！ またすぐご出演されるのを楽しみにしてまーす！  #THETRAD,701637103625502720,yuki_akairo,0,0
2023-01-19 16:52:12,今週も楽しかったです お疲れさまでした また、来週🖐   #THETRAD,4839305858,21jgwgkako,0,0
2023-01-19 16:51:54,はぁ～～い ✋ また来週 #THETRAD,4234712052,OKAMO_kyoko,0,0
2023-01-19 16:51:23,ここだけの話🫣💕 #THETRAD,1370225729531645955,twin_boul,0,0
2023-01-19 16:51:22,きゃーーーーーーー！！！ショウさんゲストっ！！！！！！！🦆💐 #THETRAD,774829648316215296,abetamicorn,1,0
2023-01-19 16:51:21,はぁ〜い🤣 #THETRAD,99950563,shikki_k,0,0
2023-01-19 16:51:18,はーい。  また来週〜  #THETRAD,809694733605797888,BerryRetina,1,0
2023-01-19 16:51:18,授業中にお寿司食べに行っちゃうに誰も勝ててないので、今日の優勝は中川絵美里様です #THETRAD,759713978641559552,KDorompa,0,0
2023-01-19 16:51:01,ショウさん！ #THETRAD,99950563,shikki_k,0,0
2023-01-19 16:50:57,＜THE TRAD ENTERTAINMENT MAP ＞  本日は ＃氣志團 の ＃綾小路翔 (@ShowAyanocozey)さんをお迎えしました！  14年ぶりの武道館公演となる「THE GIGS」について、7年ぶりのニューアルバム「THE YANK ROCK HERØES」の話をたっぷりうかがっていきました！  https://t.co/yr0a96dfXp ＃THETRAD ＃TOKYOFM https://t.co/8A1NRrWz5P,1177547375037968387,THETRAD_TFM,398,51
2023-01-19 16:50:45,来週も聴き逃せない内容！   #THETRAD,809694733605797888,BerryRetina,1,0
2023-01-19 16:50:40,来週ハマ・オカモトさんと！ #THETRAD,4234712052,OKAMO_kyoko,1,0
2023-01-19 16:50:27,ショウさんくるー！  #THETRAD,759713978641559552,KDorompa,0,0
2023-01-19 16:50:08,水曜はショウさんandハマさんでflowersレビューからのさらさちゃん！ 木曜はまっぴーちゃんくる！   #THETRAD,1066692524511682561,1onghairojisan,0,0
2023-01-19 16:50:04,水木ハマオカモトさん、#THETRAD 今僕と同じ　#iPhone14Pro 持ってる人コーヒー飲んでるとこで見かけた、Dynamic Islandでわかるのです〜他社も、真似はしやすいから同じことしてるかもですが、まだ発売3ヶ月後ほどなので〜 https://t.co/nVKnDxth8W,321375331,nao_z_des,0,0
2023-01-19 16:49:39,水曜オカモトショウさん 木曜まっぴーちゃん  #THETRAD,1438641879021547525,sckcoco_0318,0,0
2023-01-19 16:49:33,来週、DJ TAROが東京FMにでるのか #THETRAD,15186031,katsuwo,0,0
2023-01-19 16:49:18,ATTまで聴きのがせない〜！ｗ #THETRAD,1297704867469778944,yoh_playing,0,0
2023-01-19 16:49:07,ブル〜オ〜シャンズ？のお二人、 お疲れ様でしたぁ〜。🫶 🌈🌊🏄‍♀️🌊🏄‍♂️ #THETRAD #ハマ・オカモト 🥸 #中川絵美里 😋,1431569717228019724,smart3901,2,0
2023-01-19 16:48:44,ショウさんと！あとまひるちゃん！ #THETRAD,1297704867469778944,yoh_playing,0,0
2023-01-19 16:48:30,翔さんめちゃおもろいw 喋りすぎたためカットとか😅 いつ聴いてもめちゃいい人満載 #THETRAD,1150794310255648769,LeonLeo98063987,1,0
2023-01-19 16:48:22,あー翔やん面白かった🤣 #THETRAD,135113863,rr_aykyz_ff,1,0
2023-01-19 16:48:22,@souma06 わかる‼️ 偶然と言いつつ実は……みたいな、ね‼️🤭 #THETRAD,1386551186325606400,yukinonishijima,2,0
2023-01-19 16:48:01,翔やん、楽しかったー 出禁にしないで〜   #THETRAD,136297563,taro127hana,0,0
2023-01-19 16:47:46,スカロケにも翔やん出てくんないかな？  #綾小路翔  #THETRAD  #スカロケ,947000923863126016,sasurai1192,3,0
2023-01-19 16:47:33,喋りすぎて曲カット🤣 翔やんおもしろすぎ😂   #THETRAD,83385385,naomi_98,0,0
2023-01-19 16:47:26,翔やんのしゃべりめちゃくちゃおもろかったwwww   #THETRAD,1460081086122557448,165_works,0,0
2023-01-19 16:47:01,🈲喋りすぎ出禁😂  #THETRAD  #綾小路翔  #次の出演は7年後,947000923863126016,sasurai1192,0,0
2023-01-19 16:47:01,やっぱ翔やんいいわぁ☺️💕 千葉の星✨ 本部長と繋がりあるのかなぁ？🤔  #THETRAD #綾小路翔 #スカロケ #マンボウやしろ,1386551186325606400,yukinonishijima,6,0
2023-01-19 16:46:55,翔さん面白すぎた 車で一緒に聴いていた娘も大爆笑でした また遊びに来てください  #THETRAD,809694733605797888,BerryRetina,3,0
2023-01-19 16:46:39,お決まりのお知らせ😆この後メンバーと会うんですね🙌  #THETRAD,109268360,mayoneezunoane,0,0
2023-01-19 16:46:33,マネスキンカット🤣しゃーない面白いから🤣 #THETRAD,99950563,shikki_k,1,0
2023-01-19 16:46:21,お偉いさんからの呼び出し 翔やんも裏来いや！されてる😅 #THETRAD,136297563,taro127hana,0,0
2023-01-19 16:46:18,曲カットしてでも得たい、翔さんから貰う元気の大きさよ…！笑 でもしっかり休んでもいただきたいですね🥺 #THETRAD,1297704867469778944,yoh_playing,0,0
2023-01-19 16:45:11,出禁にしてください。(嘘です) 出禁ネタ10代はもう知らないだろうな😂 #THETRAD,4234712052,OKAMO_kyoko,1,0
2023-01-19 16:45:03,それは悲しい… レイジのトムモレロの曲は聞きたかった😂 でもめちゃくちゃおもろいカミングアウトだったのでノーカンです👍  #THETRAD,947000923863126016,sasurai1192,0,0
2023-01-19 16:44:51,めちゃめちゃ面白い😂涙出てきた😂😂 #THETRAD,774829648316215296,abetamicorn,1,0
2023-01-19 16:44:47,翔さんおもしろすぎたwww  #THETRAD,104133206,ani_sokotsu,0,0
